Minute,Player,Squad,xG,PSxG,Outcome,Distance,Body Part,Notes,Player,Event,Player,Event,game_id,Minute Type,Half
46.0,Brian White,Vancouver W'caps,0.08,,Blocked,10,Head,,Ali Ahmed,Pass (Live),Alessandro Schöpf,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,ET,1
49.0,Gabriel Chaves,LA Galaxy,0.18,,Woodwork,9,Head,,Julián Aude,Pass (Live),Gastón Brugman,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
49.0,Gastón Brugman,LA Galaxy,0.23,,Off Target,13,Right Foot,,Gabriel Chaves,Shot,,,Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
53.0,Pedro Vite,Vancouver W'caps,0.05,,Blocked,24,Left Foot,,Alessandro Schöpf,Pass (Live),Andrés Cubas,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
56.0,Brian White,Vancouver W'caps,0.49,0.90,Saved,12,Left Foot,,Ali Ahmed,Pass (Live),Ali Ahmed,Take-On,Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
56.0,Gabriel Chaves,LA Galaxy,0.15,0.17,Saved,12,Left Foot,,Riqui Puig,Pass (Live),,,Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
56.0,Dejan Joveljić,LA Galaxy,0.77,0.76,Goal,10,Right Foot,,Gabriel Chaves,Shot,,,Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
58.0,Brian White,Vancouver W'caps,0.11,,Off Target,6,Right Foot,,Sam Adekugbe,Pass (Live),Ryan Gauld,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
61.0,Brian White,Vancouver W'caps,0.02,0.05,Saved,20,Left Foot,,,,,,Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
63.0,Alessandro Schöpf,Vancouver W'caps,0.06,0.03,Saved,14,Right Foot,Volley,Pedro Vite,Pass (Live),Pedro Vite,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
65.0,Sam Adekugbe,Vancouver W'caps,0.10,,Off Target,9,Head,,Ryan Gauld,Pass (Dead),Ryan Gauld,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
73.0,Alessandro Schöpf,Vancouver W'caps,0.05,,Off Target,22,Right Foot,,Brian White,Pass (Live),Alessandro Schöpf,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
76.0,Ali Ahmed,Vancouver W'caps,0.07,,Blocked,15,Right Foot,,Ali Ahmed,Take-On,Sam Adekugbe,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
77.0,Brian White,Vancouver W'caps,0.05,0.48,Goal,9,Head,,Ryan Gauld,Pass (Dead),Sam Adekugbe,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
80.0,Joseph Paintsil,LA Galaxy,0.62,0.97,Goal,8,Right Foot,,Riqui Puig,Pass (Live),Julián Aude,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
82.0,Diego Fagúndez,LA Galaxy,0.41,0.90,Goal,11,Right Foot,Deflected,Joseph Paintsil,Pass (Live),Riqui Puig,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
89.0,Damir Kreilach,Vancouver W'caps,0.11,0.11,Saved,8,Head,,Sam Adekugbe,Pass (Live),Tristan Blackmon,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
90.0,Sam Adekugbe,Vancouver W'caps,0.04,,Off Target,11,Head,,Ryan Gauld,Pass (Dead),Damir Kreilach,Shot,Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
90.0,Damir Kreilach,Vancouver W'caps,0.10,0.40,Saved,3,Right Foot,,Sam Adekugbe,Shot,,,Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,RT,2
94.0,Sebastian Berhalter,Vancouver W'caps,0.01,,Off Target,30,Right Foot,,Ali Ahmed,Pass (Live),Ali Ahmed,Take-On,Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,ET,2
95.0,Ryan Gauld,Vancouver W'caps,0.03,0.05,Saved,18,Left Foot,,Ali Ahmed,Pass (Live),Sebastian Berhalter,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,ET,2
96.0,Damir Kreilach,Vancouver W'caps,0.59,,Off Target,7,Left Foot,,Brian White,Pass (Live),Ryan Gauld,Pass (Live),Vancouver-Whitecaps-FC-LA-Galaxy-April-13-2024-Major-League-Soccer,ET,2
6.0,Andreas Maxsø,Rapids,0.01,,Blocked,15,Head,,Djordje Mihailovic,Pass (Dead),Keegan Rosenberry,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
10.0,Rafael Navarro (pen),Rapids,0.79,0.91,Goal,13,Right Foot,,Rafael Navarro,Fouled,Djordje Mihailovic,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
13.0,Cristian Espinoza,SJ Earthquakes,0.04,0.03,Saved,19,Left Foot,,Alfredo Morales,Pass (Live),Tanner Beason,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
15.0,Cristian Espinoza,SJ Earthquakes,0.06,0.17,Saved,25,Right Foot,,Paul Marie,Pass (Live),Amahl Pellegrino,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
15.0,Cristian Espinoza,SJ Earthquakes,0.15,,Blocked,11,Left Foot,,Cristian Espinoza,Take-On,Alfredo Morales,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
18.0,Jackson Yueill,SJ Earthquakes,0.02,,Blocked,31,Right Foot,,Cristian Espinoza,Pass (Live),Jeremy Ebobisse,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
20.0,Cole Bassett,Rapids,0.03,,Off Target,26,Right Foot,,Djordje Mihailovic,Pass (Live),Rafael Navarro,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
21.0,Amahl Pellegrino,SJ Earthquakes,0.05,,Off Target,18,Right Foot,,Amahl Pellegrino,Take-On,Jeremy Ebobisse,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
24.0,Amahl Pellegrino,SJ Earthquakes,0.08,,Blocked,15,Right Foot,,Carlos Akapo,Pass (Live),Rodrigues,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
28.0,Oliver Larraz,Rapids,0.01,,Blocked,28,Right Foot,Volley,Djordje Mihailovic,Pass (Live),Keegan Rosenberry,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
29.0,Jackson Yueill,SJ Earthquakes,0.11,,Off Target,17,Right Foot,,Jeremy Ebobisse,Pass (Live),Amahl Pellegrino,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
34.0,Niko Tsakiris,SJ Earthquakes,0.02,,Blocked,28,Left Foot,,Alfredo Morales,Pass (Live),Rodrigues,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
36.0,Djordje Mihailovic,Rapids,0.08,,Off Target,18,Left Foot,,,,,,San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
38.0,Amahl Pellegrino,SJ Earthquakes,0.25,,Off Target,8,Right Foot,,Niko Tsakiris,Pass (Live),Niko Tsakiris,Take-On,San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
41.0,Cole Bassett,Rapids,0.14,,Blocked,4,Right Foot,,Keegan Rosenberry,Pass (Live),Djordje Mihailovic,Pass (Dead),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
41.0,Rafael Navarro,Rapids,0.01,,Blocked,16,Head,,Djordje Mihailovic,Pass (Dead),Cole Bassett,Shot,San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
45.0,Jeremy Ebobisse,SJ Earthquakes,0.02,,Off Target,31,Right Foot,,Jackson Yueill,Pass (Live),,,San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,1
48.0,Alfredo Morales,SJ Earthquakes,0.02,0.17,Saved,9,Head,,Cristian Espinoza,Pass (Dead),Amahl Pellegrino,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
48.0,Carlos Akapo,SJ Earthquakes,0.09,,Blocked,4,Left Foot,Volley,Alfredo Morales,Shot,,,San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
49.0,Kevin Cabral,Rapids,0.03,,Blocked,21,Right Foot,,Calvin Harris,Fouled,,,San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
54.0,Rodrigues,SJ Earthquakes,0.18,,Off Target,4,Head,,Cristian Espinoza,Pass (Dead),Cristian Espinoza,Pass (Dead),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
56.0,Djordje Mihailovic,Rapids,0.04,,Off Target,27,Right Foot,Free kick,Calvin Harris,Fouled,Oliver Larraz,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
59.0,Djordje Mihailovic,Rapids,0.06,,Blocked,18,Right Foot,,Rafael Navarro,Pass (Live),Rafael Navarro,Take-On,San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
60.0,Cole Bassett,Rapids,0.28,,Blocked,5,Head,,Keegan Rosenberry,Pass (Live),Djordje Mihailovic,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
60.0,Rafael Navarro,Rapids,0.28,0.98,Goal,2,Right Foot,,Cole Bassett,Shot,,,San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
69.0,Jack Skahan,SJ Earthquakes,0.07,0.20,Saved,13,Right Foot,,Rodrigues,Pass (Live),Tanner Beason,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
78.0,Niko Tsakiris,SJ Earthquakes,0.02,,Woodwork,30,Left Foot,,Benjamin Kikanovic,Pass (Live),Jackson Yueill,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
79.0,Jack Skahan,SJ Earthquakes,0.20,,Off Target,18,Left Foot,,Jackson Yueill,Pass (Live),William Yarbrough,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
80.0,Cole Bassett,Rapids,0.15,0.41,Goal,20,Left Foot,,Rafael Navarro,Pass (Live),Keegan Rosenberry,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
83.0,Cristian Espinoza,SJ Earthquakes,0.06,,Blocked,10,Right Foot,Volley,Benjamin Kikanovic,Pass (Live),Jack Skahan,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
83.0,Ousseni Bouda,SJ Earthquakes,0.02,,Off Target,12,Head,,Cristian Espinoza,Pass (Dead),Jackson Yueill,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
84.0,Jack Skahan,SJ Earthquakes,0.02,0.13,Saved,16,Right Foot,,Cristian Espinoza,Pass (Live),Jack Skahan,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
85.0,Ousseni Bouda,SJ Earthquakes,0.03,,Off Target,22,Right Foot,,Jackson Yueill,Pass (Live),Benjamin Kikanovic,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
87.0,Benjamin Kikanovic,SJ Earthquakes,0.02,,Woodwork,23,Right Foot,,Jack Skahan,Pass (Live),Ousseni Bouda,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,RT,2
91.0,Preston Judd,SJ Earthquakes,0.21,0.34,Saved,12,Right Foot,,Benjamin Kikanovic,Pass (Live),Niko Tsakiris,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,ET,2
92.0,Vitor Costa,SJ Earthquakes,0.11,,Off Target,8,Head,,Cristian Espinoza,Pass (Live),Benjamin Kikanovic,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,ET,2
92.0,Rodrigues,SJ Earthquakes,0.57,,Off Target,4,Head,,Jackson Yueill,Pass (Live),Carlos Akapo,Pass (Live),San-Jose-Earthquakes-Colorado-Rapids-April-13-2024-Major-League-Soccer,ET,2
6.0,Erik Thommy,Sporting KC,0.09,0.52,Goal,17,Right Foot,,Tim Leibold,Pass (Live),Tim Leibold,Tackle,Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,1
18.0,Diego Gómez,Inter Miami,0.19,0.37,Goal,19,Right Foot,,Lionel Messi,Pass (Live),Julian Gressel,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,1
24.0,Lionel Messi,Inter Miami,0.06,,Off Target,12,Head,,Jordi Alba,Pass (Live),Luis Suárez,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,1
27.0,Lionel Messi,Inter Miami,0.04,0.08,Saved,20,Left Foot,,Jordi Alba,Pass (Live),Diego Gómez,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,1
29.0,William Agada,Sporting KC,0.02,,Off Target,31,Right Foot,,Tim Leibold,Pass (Live),Nemanja Radoja,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,1
41.0,Lionel Messi,Inter Miami,0.05,,Off Target,31,Left Foot,Free kick,Julian Gressel,Fouled,Lionel Messi,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,1
43.0,William Agada,Sporting KC,0.15,0.03,Saved,16,Left Foot,,Erik Thommy,Pass (Live),Rémi Walter,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,1
43.0,Rémi Walter,Sporting KC,0.11,,Blocked,15,Left Foot,,Rémi Walter,Tackle,,,Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,1
49.0,Luis Suárez,Inter Miami,0.14,0.47,Saved,14,Right Foot,,Julian Gressel,Pass (Live),Sergio Busquets,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,2
50.0,William Agada,Sporting KC,0.12,,Blocked,17,Right Foot,,Alan Pulido,Pass (Live),William Agada,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,2
51.0,Lionel Messi,Inter Miami,0.04,0.11,Goal,29,Left Foot,,David Ruiz,Pass (Live),Sergio Busquets,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,2
53.0,Diego Gómez,Inter Miami,0.10,,Blocked,17,Left Foot,,,,,,Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,2
58.0,Erik Thommy,Sporting KC,0.03,0.20,Goal,16,Right Foot,Volley,,,,,Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,2
71.0,Luis Suárez,Inter Miami,0.30,0.97,Goal,3,Right Foot,,Diego Gómez,Pass (Live),,,Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,2
75.0,William Agada,Sporting KC,0.03,,Off Target,22,Right Foot,Volley,Dániel Sallói,Pass (Live),Andreu Fontàs,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,RT,2
96.0,Felipe Hernandez,Sporting KC,0.05,,Off Target,15,Head,,Alan Pulido,Pass (Live),Johnny Russell,Pass (Live),Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,ET,2
100.0,Alan Pulido,Sporting KC,0.02,,Blocked,25,Left Foot,Volley,Andreu Fontàs,Pass (Live),,,Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,ET,2
100.0,Jake Davis,Sporting KC,0.03,,Off Target,32,Right Foot,,Alan Pulido,Shot,,,Sporting-Kansas-City-Inter-Miami-April-13-2024-Major-League-Soccer,ET,2
17.0,Robin Lod,Minnesota Utd,0.02,,Off Target,27,Left Foot,,Teemu Pukki,Pass (Live),,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,1
19.0,Jeong Sangbin,Minnesota Utd,0.03,,Blocked,19,Right Foot,,Teemu Pukki,Pass (Live),Robin Lod,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,1
29.0,Amine Bassi,Dynamo FC,0.01,,Blocked,28,Right Foot,Volley,Amine Bassi,Pass (Live),Ethan Bartlow,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,1
29.0,Sebastian Kowalczyk,Dynamo FC,0.10,0.05,Saved,13,Left Foot,,Erik Sviatchenko,Pass (Live),Erik Sviatchenko,Take-On,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,1
34.0,Wil Trapp,Minnesota Utd,0.47,,Blocked,11,Right Foot,,,,,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,1
41.0,Robin Lod,Minnesota Utd,0.03,,Off Target,29,Left Foot,Free kick,Teemu Pukki,Fouled,D.J. Taylor,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,1
44.0,Teemu Pukki,Minnesota Utd,0.02,,Off Target,26,Right Foot,,,,,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,1
44.0,Aliyu Ibrahim,Dynamo FC,0.04,,Off Target,21,Right Foot,,Amine Bassi,Pass (Live),Latif Blessing,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,1
47.0,Teemu Pukki,Minnesota Utd,0.12,0.05,Saved,15,Right Foot,,Bongokuhle Hlongwane,Pass (Live),Michael Boxall,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,ET,1
48.0,Artur,Dynamo FC,0.09,,Blocked,22,Right Foot,,Amine Bassi,Pass (Live),Aliyu Ibrahim,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,ET,1
52.0,Hassani Dotson,Minnesota Utd,0.09,,Blocked,18,Right Foot,Volley,Wil Trapp,Pass (Live),D.J. Taylor,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
53.0,Wil Trapp,Minnesota Utd,0.03,,Off Target,21,Left Foot,,Hassani Dotson,Shot,,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
53.0,Robin Lod,Minnesota Utd,0.04,,Blocked,25,Left Foot,,Hassani Dotson,Pass (Live),Robin Lod,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
53.0,Teemu Pukki,Minnesota Utd,0.05,,Blocked,11,Left Foot,Volley,D.J. Taylor,Pass (Live),,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
53.0,Jeong Sangbin,Minnesota Utd,0.05,,Off Target,10,Right Foot,,Teemu Pukki,Shot,,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
54.0,Jeong Sangbin,Minnesota Utd,0.04,,Off Target,24,Right Foot,,,,,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
61.0,Jeong Sangbin,Minnesota Utd,0.07,,Woodwork,7,Right Foot,Volley,Wil Trapp,Pass (Live),Hugo Bacharach,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
61.0,Michael Boxall,Minnesota Utd,0.04,,Off Target,21,Right Foot,,Michael Boxall,Take-On,Jeong Sangbin,Shot,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
66.0,Latif Blessing,Dynamo FC,0.12,,Off Target,11,Head,,Micael,Pass (Live),Griffin Dorsey,Pass (Dead),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
69.0,Wil Trapp,Minnesota Utd,0.03,0.09,Saved,23,Right Foot,,Jeong Sangbin,Pass (Live),Franco Fragapane,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
70.0,Franco Fragapane,Minnesota Utd,0.32,0.93,Goal,14,Right Foot,,Robin Lod,Pass (Live),Wil Trapp,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
73.0,Wil Trapp,Minnesota Utd,0.02,,Off Target,31,Right Foot,,,,,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
75.0,Tani Oluwaseyi,Minnesota Utd,0.07,,Blocked,15,Left Foot,,Jeong Sangbin,Pass (Live),Robin Lod,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
77.0,Sebastian Kowalczyk,Dynamo FC,0.08,0.42,Goal,25,Right Foot,,Sebastian Kowalczyk,Take-On,Amine Bassi,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
80.0,Tani Oluwaseyi,Minnesota Utd,0.14,0.52,Saved,7,Head,,D.J. Taylor,Pass (Live),Robin Lod,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
81.0,Tani Oluwaseyi,Minnesota Utd,0.25,,Off Target,8,Head,,Hassani Dotson,Pass (Live),Michael Boxall,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,RT,2
99.0,Franco Fragapane,Minnesota Utd,0.06,0.06,Saved,14,Left Foot,Volley,Hassani Dotson,Pass (Dead),,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,ET,2
100.0,Tani Oluwaseyi,Minnesota Utd,0.04,,Off Target,17,Left Foot,,Jordan Adebayo-Smith,Pass (Live),Caden Clark,Pass (Live),Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,ET,2
100.0,Jordan Adebayo-Smith,Minnesota Utd,0.24,0.73,Saved,6,Head,,Tani Oluwaseyi,Shot,,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,ET,2
100.0,Franco Fragapane,Minnesota Utd,0.15,,Blocked,6,Right Foot,,Jordan Adebayo-Smith,Shot,,,Minnesota-United-Houston-Dynamo-April-13-2024-Major-League-Soccer,ET,2
2.0,Pavel Bucha,FC Cincinnati,0.01,,Off Target,32,Left Foot,,Obinna Nwobodo,Pass (Live),Corey Baird,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
7.0,Tristan Muyumba,Atlanta Utd,0.07,,Off Target,19,Right Foot,,,,,,Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
9.0,Corey Baird,FC Cincinnati,0.17,,Off Target,8,Right Foot,,DeAndre Yedlin,Pass (Live),Luciano Acosta,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
11.0,Yuya Kubo,FC Cincinnati,0.04,,Off Target,22,Left Foot,,DeAndre Yedlin,Pass (Live),Corey Baird,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
11.0,Saba Lobzhanidze,Atlanta Utd,0.61,0.84,Saved,4,Right Foot,,Saba Lobzhanidze,Pass (Live),Thiago Almada,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
14.0,Matt Miazga,FC Cincinnati,0.01,,Off Target,13,Head,,Luciano Acosta,Pass (Dead),,,Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
22.0,Yuya Kubo,FC Cincinnati,0.08,,Off Target,15,Left Foot,,Corey Baird,Pass (Live),,,Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
25.0,Yuya Kubo,FC Cincinnati,0.02,,Off Target,15,Right Foot,,Pavel Bucha,Pass (Live),DeAndre Yedlin,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
26.0,Luciano Acosta,FC Cincinnati,0.03,,Off Target,23,Right Foot,,Yuya Kubo,Pass (Live),Luca Orellano,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
28.0,Caleb Wiley,Atlanta Utd,0.03,,Off Target,31,Left Foot,,Brooks Lennon,Pass (Live),Thiago Almada,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
28.0,Luca Orellano,FC Cincinnati,0.08,,Woodwork,13,Left Foot,,Pavel Bucha,Pass (Live),Obinna Nwobodo,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
29.0,Corey Baird,FC Cincinnati,0.03,,Blocked,17,Right Foot,,,,,,Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
30.0,Luciano Acosta,FC Cincinnati,0.07,,Blocked,15,Left Foot,,Corey Baird,Pass (Live),DeAndre Yedlin,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
30.0,Luca Orellano,FC Cincinnati,0.01,,Off Target,28,Left Foot,,Luciano Acosta,Pass (Dead),Luciano Acosta,Shot,Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
32.0,Edwin Mosquera,Atlanta Utd,0.04,,Off Target,15,Left Foot,,Tristan Muyumba,Pass (Live),Bartosz Slisz,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
34.0,Pavel Bucha,FC Cincinnati,0.09,,Blocked,15,Left Foot,,Pavel Bucha,Pass (Live),Corey Baird,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
37.0,Daniel Armando Ríos,Atlanta Utd,0.03,,Off Target,22,Right Foot,,Tristan Muyumba,Pass (Live),Caleb Wiley,Pass (Live),Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
40.0,Daniel Armando Ríos,Atlanta Utd,0.08,,Blocked,15,Right Foot,,Caleb Wiley,Pass (Dead),Daniel Armando Ríos,Fouled,Atlanta-United-FC-Cincinnati-April-20-2024-Major-League-Soccer,RT,1
